RID,ip_src,ip_dst,tcp_srcport,tcp.dstport,tcp_flags_push,tcp_flags_ack,tcp_ack,frame_time,packets,tx_packets,tx_bytes,rx_packets,rx_bytes,Label
220.170.182.31-10.42.0.211-443-44525-6,192.168.1.1,192.168.23.2,3024,8000,1,1,1, 16-Jun 2020 20:18:15.087599000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.10.1-10.42.0.211-443-52398-6,192.168.1.1,192.168.23.2,3025,8000,1,1,1, 16-Jun 2020 20:18:15.087620000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-66.102.255.61-36659-443-6,192.168.1.1,192.168.23.2,3026,8000,1,1,1, 16-Jun 2020 20:18:15.087623000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.211-47.88.68.21-39914-443-6,192.168.1.1,192.168.23.2,3027,8000,1,1,1, 16-Jun 2020 20:18:15.087643000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
216.58.219.228-10.42.0.211-443-36654-6,192.168.1.1,192.168.23.2,3028,8000,1,1,1, 16-Jun 2020 20:18:15.087659000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
216.58.219.238-10.42.0.211-443-40840-6,192.168.1.1,192.168.23.2,3029,8000,1,1,1, 16-Jun 2020 20:18:15.087681000 Mountain Daylight Time,6,3,162,3,162,Flooding attack
10.42.0.211-104.192.110.245-36573-443-6,192.168.1.1,192.168.23.2,3030,8000,1,1,1, 16-Jun 2020 20:18:15.087689000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.202-10.42.0.211-443-44143-6,192.168.1.1,192.168.23.2,3031,8000,1,1,1, 16-Jun 2020 20:18:15.087691000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.142-10.42.0.151-443-41071-6,192.168.1.1,192.168.23.2,3032,8000,1,1,1, 16-Jun 2020 20:18:15.087714000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-36418-53-17,192.168.1.1,192.168.23.2,3033,8000,1,1,1, 16-Jun 2020 20:18:15.087732000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-98.139.199.205-44423-443-6,192.168.1.1,192.168.23.2,3034,8000,1,1,1, 16-Jun 2020 20:18:15.087746000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
173.194.175.102-10.42.0.42-443-38606-6,192.168.1.1,192.168.23.2,3035,8000,1,1,1, 16-Jun 2020 20:18:15.087770000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
203.205.158.62-10.42.0.151-80-43186-6,192.168.1.1,192.168.23.2,3036,8000,1,1,1, 16-Jun 2020 20:18:15.087776000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
172.217.11.35-10.42.0.211-443-53328-6,192.168.1.1,192.168.23.2,3037,8000,1,1,1, 16-Jun 2020 20:18:15.087812000 Mountain Daylight Time,2,1,54,1,54,DDoS-PSH-ACK
10.42.0.211-23.21.95.195-46926-443-6,192.168.1.1,192.168.23.2,3038,8000,1,1,1, 16-Jun 2020 20:18:15.087819000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-52030-53-17,192.168.1.1,192.168.23.2,3039,8000,1,1,1, 16-Jun 2020 20:18:15.087821000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-23.21.51.186-38191-443-6,192.168.1.1,192.168.23.2,3040,8000,1,1,1, 16-Jun 2020 20:18:15.087833000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
198.11.136.24-10.42.0.211-443-58521-6,192.168.1.1,192.168.23.2,3041,8000,1,1,1, 16-Jun 2020 20:18:15.087847000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-119.167.164.115-50948-80-6,192.168.1.1,192.168.23.2,3042,8000,1,1,1, 16-Jun 2020 20:18:15.087873000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
10.42.0.211-91.190.219.45-44023-12350-6,192.168.1.1,192.168.23.2,3043,8000,1,1,1, 16-Jun 2020 20:18:15.087879000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-66.231.239.122-42252-80-6,192.168.1.1,192.168.23.2,3044,8000,1,1,1, 16-Jun 2020 20:18:15.087890000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
172.217.10.10-10.42.0.151-443-43728-6,192.168.1.1,192.168.23.2,3045,8000,1,1,1, 16-Jun 2020 20:18:15.087928000 Mountain Daylight Time,2,1,54,1,54,DDoS-PSH-ACK
10.42.0.211-104.192.108.27-42226-80-6,192.168.1.1,192.168.23.2,3046,8000,1,1,1, 16-Jun 2020 20:18:15.087936000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
157.55.56.155-10.42.0.211-40019-60774-17,192.168.1.1,192.168.23.2,3047,8000,1,1,1, 16-Jun 2020 20:18:15.087950000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.151-52.84.134.158-38842-443-6,192.168.1.1,192.168.23.2,3048,8000,1,1,1, 16-Jun 2020 20:18:15.087979000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
172.217.7.164-10.42.0.211-443-51730-6,192.168.1.1,192.168.23.2,3049,8000,1,1,1, 16-Jun 2020 20:18:15.087984000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-44936-53-17,192.168.1.1,192.168.23.2,3050,8000,1,1,1, 16-Jun 2020 20:18:15.087986000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.10.106-10.42.0.42-443-39251-6,192.168.1.1,192.168.23.2,3051,8000,1,1,1, 16-Jun 2020 20:18:15.087998000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-104.97.95.172-36258-80-6,192.168.1.1,192.168.23.2,3052,8000,1,1,1, 16-Jun 2020 20:18:15.088016000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.10.99-10.42.0.42-443-57853-6,192.168.1.1,192.168.23.2,3053,8000,1,1,1, 16-Jun 2020 20:18:15.088030000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-55230-53-17,192.168.1.1,192.168.23.2,3054,8000,1,1,1, 16-Jun 2020 20:18:15.088041000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
202.77.129.150-10.42.0.211-80-49342-6,192.168.1.1,192.168.23.2,3055,8000,1,1,1, 16-Jun 2020 20:18:15.088052000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-10210-53-17,192.168.1.1,192.168.23.2,3056,8000,1,1,1, 16-Jun 2020 20:18:15.088075000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.9.234-10.42.0.211-443-40824-6,192.168.1.1,192.168.23.2,3057,8000,1,1,1, 16-Jun 2020 20:18:15.088079000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.3.110-10.42.0.151-443-43755-6,192.168.1.1,192.168.23.2,3058,8000,1,1,1, 16-Jun 2020 20:18:15.088106000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
10.42.0.151-103.235.46.212-50769-443-6,192.168.1.1,192.168.23.2,3059,8000,1,1,1, 16-Jun 2020 20:18:15.088109000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
8.0.6.4-8.6.0.1-0-0-0,192.168.1.1,192.168.23.2,3060,8000,1,1,1, 16-Jun 2020 20:18:15.088116000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-53220-17,192.168.1.1,192.168.23.2,3061,8000,1,1,1, 16-Jun 2020 20:18:15.088118000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-115.236.16.203-39506-80-6,192.168.1.1,192.168.23.2,3062,8000,1,1,1, 16-Jun 2020 20:18:15.088145000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.151-23.208.87.120-44239-80-6,192.168.1.1,192.168.23.2,3063,8000,1,1,1, 16-Jun 2020 20:18:15.088157000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-45523-53-17,192.168.1.1,192.168.23.2,3064,8000,1,1,1, 16-Jun 2020 20:18:15.088170000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.131-10.42.0.151-443-57242-6,192.168.1.1,192.168.23.2,3065,8000,1,1,1, 16-Jun 2020 20:18:15.088186000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
182.22.31.252-10.42.0.211-443-33055-6,192.168.1.1,192.168.23.2,3066,8000,1,1,1, 16-Jun 2020 20:18:15.088194000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.151-119.146.74.49-36548-443-6,192.168.1.1,192.168.23.2,3067,8000,1,1,1, 16-Jun 2020 20:18:15.088211000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-120.27.153.169-48472-80-6,192.168.1.1,192.168.23.2,3068,8000,1,1,1, 16-Jun 2020 20:18:15.088226000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-104.88.88.137-55095-80-6,192.168.1.1,192.168.23.2,3069,8000,1,1,1, 16-Jun 2020 20:18:15.088235000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-42674-53-17,192.168.1.1,192.168.23.2,3070,8000,1,1,1, 16-Jun 2020 20:18:15.088252000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-104.192.110.245-38585-443-6,192.168.1.1,192.168.23.2,3071,8000,1,1,1, 16-Jun 2020 20:18:15.088277000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-47.88.68.21-42018-443-6,192.168.1.1,192.168.23.2,3072,8000,1,1,1, 16-Jun 2020 20:18:15.088285000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-57697-53-17,192.168.1.1,192.168.23.2,3073,8000,1,1,1, 16-Jun 2020 20:18:15.088289000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-6423-17,192.168.1.1,192.168.23.2,3074,8000,1,1,1, 16-Jun 2020 20:18:15.088298000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-72.21.206.141-48533-443-6,192.168.1.1,192.168.23.2,3075,8000,1,1,1, 16-Jun 2020 20:18:15.088315000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.3.98-10.42.0.211-443-59585-6,192.168.1.1,192.168.23.2,3076,8000,1,1,1, 16-Jun 2020 20:18:15.088336000 Mountain Daylight Time,10,5,270,5,270,Flooding attack
10.42.0.151-10.42.0.1-7266-53-17,192.168.1.1,192.168.23.2,3077,8000,1,1,1, 16-Jun 2020 20:18:15.088340000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.11.10-10.42.0.211-443-53235-6,192.168.1.1,192.168.23.2,3078,8000,1,1,1, 16-Jun 2020 20:18:15.088349000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.7.195-10.42.0.151-443-36687-17,192.168.1.1,192.168.23.2,3079,8000,1,1,1, 16-Jun 2020 20:18:15.088365000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-23.50.64.177-58623-443-6,192.168.1.1,192.168.23.2,3080,8000,1,1,1, 16-Jun 2020 20:18:15.088385000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-44629-53-17,192.168.1.1,192.168.23.2,3081,8000,1,1,1, 16-Jun 2020 20:18:15.088389000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
205.204.101.182-10.42.0.211-443-51817-6,192.168.1.1,192.168.23.2,3082,8000,1,1,1, 16-Jun 2020 20:18:15.088405000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.161-10.42.0.211-443-52615-6,192.168.1.1,192.168.23.2,3083,8000,1,1,1, 16-Jun 2020 20:18:15.088415000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-32070-53-17,192.168.1.1,192.168.23.2,3084,8000,1,1,1, 16-Jun 2020 20:18:15.088437000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-58.63.236.212-49472-443-6,192.168.1.1,192.168.23.2,3085,8000,1,1,1, 16-Jun 2020 20:18:15.088458000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
180.149.136.194-10.42.0.211-443-42020-6,192.168.1.1,192.168.23.2,3086,8000,1,1,1, 16-Jun 2020 20:18:15.088476000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.12.163-10.42.0.42-443-53013-6,192.168.1.1,192.168.23.2,3087,8000,1,1,1, 16-Jun 2020 20:18:15.088485000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-15744-17,192.168.1.1,192.168.23.2,3088,8000,1,1,1, 16-Jun 2020 20:18:15.088501000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
209.10.120.26-10.42.0.211-80-42195-6,192.168.1.1,192.168.23.2,3089,8000,1,1,1, 16-Jun 2020 20:18:15.088517000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.10.240-10.42.0.151-443-35082-6,192.168.1.1,192.168.23.2,3090,8000,1,1,1, 16-Jun 2020 20:18:15.088525000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
172.217.6.202-10.42.0.42-443-33724-6,192.168.1.1,192.168.23.2,3091,8000,1,1,1, 16-Jun 2020 20:18:15.088541000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
216.58.219.225-10.42.0.42-443-34545-6,192.168.1.1,192.168.23.2,3092,8000,1,1,1, 16-Jun 2020 20:18:15.088563000 Mountain Daylight Time,16,8,432,8,432,DDoS-PSH-ACK
10.42.0.151-104.254.66.16-56905-80-6,192.168.1.1,192.168.23.2,3093,8000,1,1,1, 16-Jun 2020 20:18:15.088568000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
198.105.244.11-10.42.0.151-80-36984-6,192.168.1.1,192.168.23.2,3094,8000,1,1,1, 16-Jun 2020 20:18:15.088573000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
199.16.156.43-10.42.0.151-443-37029-6,192.168.1.1,192.168.23.2,3095,8000,1,1,1, 16-Jun 2020 20:18:15.088588000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
180.149.138.210-10.42.0.151-80-44508-6,192.168.1.1,192.168.23.2,3096,8000,1,1,1, 16-Jun 2020 20:18:15.088714000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-60826-53-17,192.168.1.1,192.168.23.2,3097,8000,1,1,1, 16-Jun 2020 20:18:15.088720000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.10.234-10.42.0.211-443-54834-6,192.168.1.1,192.168.23.2,3098,8000,1,1,1, 16-Jun 2020 20:18:15.088728000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
203.205.158.53-10.42.0.211-80-33621-6,192.168.1.1,192.168.23.2,3099,8000,1,1,1, 16-Jun 2020 20:18:15.088738000 Mountain Daylight Time,14,7,378,7,378,DDoS-PSH-ACK
172.217.10.227-10.42.0.151-443-44989-6,192.168.1.1,192.168.23.2,3100,8000,1,1,1, 16-Jun 2020 20:18:15.088774000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-23.206.125.17-34411-80-6,192.168.1.1,192.168.23.2,3101,8000,1,1,1, 16-Jun 2020 20:18:15.088778000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.211-106.39.169.66-52756-80-6,192.168.1.1,192.168.23.2,3102,8000,1,1,1, 16-Jun 2020 20:18:15.088779000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.42-104.193.88.109-49938-80-6,192.168.1.1,192.168.23.2,3103,8000,1,1,1, 16-Jun 2020 20:18:15.088808000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-121.12.98.64-56592-80-6,192.168.1.1,192.168.23.2,3104,8000,1,1,1, 16-Jun 2020 20:18:15.088826000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
222.73.28.96-10.42.0.42-80-56094-6,192.168.1.1,192.168.23.2,3105,8000,1,1,1, 16-Jun 2020 20:18:15.088843000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.151-119.146.74.33-41908-443-6,192.168.1.1,192.168.23.2,3106,8000,1,1,1, 16-Jun 2020 20:18:15.088851000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
158.85.58.126-10.42.0.151-443-43469-6,192.168.1.1,192.168.23.2,3107,8000,1,1,1, 16-Jun 2020 20:18:15.088866000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.42-52.179.189.71-55481-443-6,192.168.1.1,192.168.23.2,3108,8000,1,1,1, 16-Jun 2020 20:18:15.088883000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
203.205.158.52-10.42.0.42-80-47428-6,192.168.1.1,192.168.23.2,3109,8000,1,1,1, 16-Jun 2020 20:18:15.088890000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
10.42.0.211-54.192.38.65-58621-443-6,192.168.1.1,192.168.23.2,3110,8000,1,1,1, 16-Jun 2020 20:18:15.088907000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-46182-53-17,192.168.1.1,192.168.23.2,3111,8000,1,1,1, 16-Jun 2020 20:18:15.088922000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-5619-53-17,192.168.1.1,192.168.23.2,3112,8000,1,1,1, 16-Jun 2020 20:18:15.088932000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-119.146.74.49-50464-443-6,192.168.1.1,192.168.23.2,3113,8000,1,1,1, 16-Jun 2020 20:18:15.088943000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-69.147.64.33-35517-443-6,192.168.1.1,192.168.23.2,3114,8000,1,1,1, 16-Jun 2020 20:18:15.088964000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
10.42.0.151-108.174.10.10-33881-80-6,192.168.1.1,192.168.23.2,3115,8000,1,1,1, 16-Jun 2020 20:18:15.088970000 Mountain Daylight Time,4,2,108,2,108,DDoS-PSH-ACK
172.217.10.14-10.42.0.151-443-50869-6,192.168.1.1,192.168.23.2,3116,8000,1,1,1, 16-Jun 2020 20:18:15.088986000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-121.12.98.63-49699-80-6,192.168.1.1,192.168.23.2,3117,8000,1,1,1, 16-Jun 2020 20:18:15.089017000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.42-62.138.0.117-56193-80-6,192.168.1.1,192.168.23.2,3118,8000,1,1,1, 16-Jun 2020 20:18:15.089023000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.6.234-10.42.0.151-443-41692-6,192.168.1.1,192.168.23.2,3119,8000,1,1,1, 16-Jun 2020 20:18:15.089025000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-72.30.3.43-54237-443-6,192.168.1.1,192.168.23.2,3120,8000,1,1,1, 16-Jun 2020 20:18:15.089026000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.9.244-10.42.0.211-443-45440-6,192.168.1.1,192.168.23.2,3121,8000,1,1,1, 16-Jun 2020 20:18:15.089050000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-7665-53-17,192.168.1.1,192.168.23.2,3122,8000,1,1,1, 16-Jun 2020 20:18:15.089062000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-61.174.50.167-34832-8080-6,192.168.1.1,192.168.23.2,3123,8000,1,1,1, 16-Jun 2020 20:18:15.089069000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
216.58.219.195-10.42.0.211-443-45990-6,192.168.1.1,192.168.23.2,3124,8000,1,1,1, 16-Jun 2020 20:18:15.089096000 Mountain Daylight Time,8,4,216,4,216,Flooding attack
172.217.10.2-10.42.0.151-443-55704-6,192.168.1.1,192.168.23.2,3125,8000,1,1,1, 16-Jun 2020 20:18:15.089102000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
172.217.12.174-10.42.0.151-443-59540-6,192.168.1.1,192.168.23.2,3126,8000,1,1,1, 16-Jun 2020 20:18:15.089104000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.42-36.110.213.49-51953-80-6,192.168.1.1,192.168.23.2,3127,8000,1,1,1, 16-Jun 2020 20:18:15.089126000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
202.77.129.230-10.42.0.211-80-44977-6,192.168.1.1,192.168.23.2,3128,8000,1,1,1, 16-Jun 2020 20:18:15.089132000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
205.185.216.42-10.42.0.151-80-52623-6,192.168.1.1,192.168.23.2,3129,8000,1,1,1, 16-Jun 2020 20:18:15.089144000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.42-23.208.218.4-60794-443-6,192.168.1.1,192.168.23.2,3130,8000,1,1,1, 16-Jun 2020 20:18:15.089165000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-47.89.69.217-38703-443-6,192.168.1.1,192.168.23.2,3131,8000,1,1,1, 16-Jun 2020 20:18:15.089170000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
182.140.183.58-10.42.0.151-80-56995-6,192.168.1.1,192.168.23.2,3132,8000,1,1,1, 16-Jun 2020 20:18:15.089182000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-65000-53-17,192.168.1.1,192.168.23.2,3133,8000,1,1,1, 16-Jun 2020 20:18:15.089214000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-23.201.25.161-42562-443-6,192.168.1.1,192.168.23.2,3134,8000,1,1,1, 16-Jun 2020 20:18:15.089218000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-104.118.222.227-60449-443-6,192.168.1.1,192.168.23.2,3135,8000,1,1,1, 16-Jun 2020 20:18:15.089222000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.10.78-10.42.0.151-443-60326-6,192.168.1.1,192.168.23.2,3136,8000,1,1,1, 16-Jun 2020 20:18:15.089237000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.12.174-10.42.0.151-443-41025-6,192.168.1.1,192.168.23.2,3137,8000,1,1,1, 16-Jun 2020 20:18:15.089239000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-25989-53-17,192.168.1.1,192.168.23.2,3138,8000,1,1,1, 16-Jun 2020 20:18:15.089275000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-119.146.74.34-47536-80-6,192.168.1.1,192.168.23.2,3139,8000,1,1,1, 16-Jun 2020 20:18:15.089279000 Mountain Daylight Time,12,6,324,6,324,Flooding attack
10.42.0.211-52.84.29.154-52850-443-6,192.168.1.1,192.168.23.2,3140,8000,1,1,1, 16-Jun 2020 20:18:15.089288000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.211-69.147.82.61-41643-443-6,192.168.1.1,192.168.23.2,3141,8000,1,1,1, 16-Jun 2020 20:18:15.089298000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-52.84.134.65-39975-443-6,192.168.1.1,192.168.23.2,3142,8000,1,1,1, 16-Jun 2020 20:18:15.089320000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
10.42.0.151-104.192.110.245-49112-443-6,192.168.1.1,192.168.23.2,3143,8000,1,1,1, 16-Jun 2020 20:18:15.089326000 Mountain Daylight Time,12,6,324,6,324,DDoS-PSH-ACK
203.130.53.126-10.42.0.211-80-44600-6,192.168.1.1,192.168.23.2,3144,8000,1,1,1, 16-Jun 2020 20:18:15.089337000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-52.7.149.66-58364-443-6,192.168.1.1,192.168.23.2,3145,8000,1,1,1, 16-Jun 2020 20:18:15.089365000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
172.217.10.77-10.42.0.151-443-50513-6,192.168.1.1,192.168.23.2,3146,8000,1,1,1, 16-Jun 2020 20:18:15.089375000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.10.42-10.42.0.42-443-36439-6,192.168.1.1,192.168.23.2,3147,8000,1,1,1, 16-Jun 2020 20:18:15.089388000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.1-10.42.0.42-53-35521-17,192.168.1.1,192.168.23.2,3148,8000,1,1,1, 16-Jun 2020 20:18:15.089414000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
172.217.3.106-10.42.0.211-443-45722-6,192.168.1.1,192.168.23.2,3149,8000,1,1,1, 16-Jun 2020 20:18:15.089419000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-31534-53-17,192.168.1.1,192.168.23.2,3150,8000,1,1,1, 16-Jun 2020 20:18:15.089430000 Mountain Daylight Time,6,3,162,3,162,DDoS-PSH-ACK
10.42.0.211-10.42.0.1-26285-53-17,192.168.1.1,192.168.23.2,3151,8000,1,1,1, 16-Jun 2020 20:18:15.089452000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-31.13.71.52-55032-80-6,192.168.1.1,192.168.23.2,3152,8000,1,1,1, 16-Jun 2020 20:18:15.089458000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
10.42.0.211-119.146.74.33-50820-443-6,192.168.1.1,192.168.23.2,3153,8000,1,1,1, 16-Jun 2020 20:18:15.089468000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.211-113.108.216.233-48764-80-6,192.168.1.1,192.168.23.2,3154,8000,1,1,1, 16-Jun 2020 20:18:15.089490000 Mountain Daylight Time,8,4,216,4,216,DDoS-PSH-ACK
10.42.0.151-10.42.0.1-62862-53-17,192.168.1.1,192.168.23.2,3155,8000,1,1,1, 16-Jun 2020 20:18:15.089496000 Mountain Daylight Time,10,5,270,5,270,DDoS-PSH-ACK
